0x6C7163,0x515650,0x273E2C,"Krasgore","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
0x3E5B79,0x1A171D,0x204221,"Krasgore","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
0x35271E,0xB4A58B,0x16351D,"Krugnug","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x80675A,0x322825,0x1A1612,"Krugnug","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x06190E,0x0D100F,0x1C1919,"Lady Vas'ok","^23b, *50b, 15t",0,0
0x090704,0x090704,0x163E4C,"Lair","^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x110D09,0x0F0B07,0x163E4C,"Lair","^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x1E150E,0x0B1029,0x163E4C,"Lair","^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x443835,0x482313,0xFC6D1B,"Lair","^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x86A1C5,0x364263,0x27435D,"Leonine","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0xA1BDEB,0x131517,0x3C76CC,"Leonine","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x718AAD,0x6478A6,0x141927,"Leonine","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x252019,0x202B3D,0x2E2725,"Lord Hoton","3b, ^3.5b, *4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x333838,0x202C4B,0x574A43,"Lord Hoton","3b, ^3.5b, *4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x333B3A,0x26314E,0x0D1222,"Lord Hoton","3b, ^3.5b, *4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0xB8BABC,0x676A6F,0x5F422A,"Lord Rathanas","500b, ^1.3t, 2t, 3t, 5t, *8t, 10t, 15,t ",0,0
0x193874,0x657175,0x212424,"Lord Xax'zisz","^26b, 30b, 50b, 75b, *100b, 200b, 500b",0,0
0x9F7E44,0x44330F,0x211707,"Lost","^5b, *7.5b, 10b, 15b, 20b",0,0
0x5D5A5A,0x787777,0x302B29,"Lunatics","^3.6m, 14.8m, 48.6m, 61.2m",0,0
0x535459,0x7A7979,0x282525,"Lunatics","^3.6m, 14.8m, 48.6m, 61.2m",0,0
0x211E1F,0x291393,0xA79D9A,"Lunatics","^3.6m, 14.8m, 48.6m, 61.2m",0,0
0x54555A,0x797878,0x37342D,"Lunatics","^3.6m, 14.8m, 48.6m, 61.2m",0,0
0x4E3326,0x735A42,0x332817,"Lurking Horror","^350k, 1.54m, 4.55m, 6.3m",0,0
0x573827,0x9A865F,0x3A2719,"Lurking Horror","^350k, 1.54m, 4.55m, 6.3m",0,0
0x563927,0x423A1F,0x725843,"Lurking Horror","^350k, 1.54m, 4.55m, 6.3m",0,0
0x111419,0x0E1116,0x37436B,"Malchar","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
0x435061,0x03218F,0x253249,"Malchar","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
0x363938,0x191D19,0x222328,"Malchar","^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m",0,0
0x181516,0x2A252B,0x4A4F4E,"Malleus","^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m",0,0
0xDAC099,0x353134,0xB5B5B2,"Malleus","^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m",0,0
0x121112,0x181417,0x252623,"Malleus","^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m",0,0
0x020626,0x0D1756,0x251A14,"Maraak","^1.5m, 3.6m, 7.5m, 10.5m",0,0
0xDEE5EF,0x52555A,0x0B1B18,"Mardachus","^2.2m, 2.86m, 11m, 39.6m",0,0
0x201D1D,0x2C374A,0x323330,"Marius","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x42545D,0x819BAA,0x191818,"Marius","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x3B3E72,0x626BAE,0x1C1C25,"Mazalu","^100k, 25k ... 1.7m",0,0
0x2A2B30,0x373347,0x201C1F,"Mazalu","^100k, 25k ... 1.7m",0,0
0xEEB585,0xCFA276,0x16191E,"Mesyra","^4m, 5m, 36.2m, 82m",0,0
0x762928,0xCFA278,0x16191E,"Mesyra","^4m, 5m, 36.2m, 82m",0,0
0xEEB585,0x591D26,0x1C1522,"Mesyra","^4m, 5m, 36.2m, 82m",0,0
0x717A6D,0xF5BD7D,0x1C1B1B,"Murgrux","^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b",0,0
0x74695C,0x302927,0x201F1F,"Murgrux","^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b",0,0
0x2A2D32,0x1D1D1D,0x161616,"Murgrux","^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b",0,0
0x3E423E,0x252623,0x25333C,"N'rlux the Devourer","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m",0,0
0x46564E,0xBAB29C,0x2F3D46,"N'rlux the Devourer","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m",0,0
0x2B3534,0x2A2A27,0x25333C,"N'rlux the Devourer","16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m",0,0
0x191D1F,0x1F2A41,0x131F23,"Nalagarst","^1.4m, 1.82m, 7m, 25.2m",0,0
0xBC9A80,0x896F54,0x5F5339,"Nereidon","240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0xB2897E,0x6B4B48,0x46352A,"Nereidon","240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x645A57,0x515666,0x754C47,"Nereidon","240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x3D3A41,0x9B8872,0x3E4F5B,"Nereidon","240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x23231A,0x191714,0x4C473F,"Nidhogg","^1.04m, 4.26m, 14m, 17.7m",0,0
0x2E2917,0x62522B,0x5C5F57,"Nimrod","^4.8m, 6m, 43.4m, 98.4m",0,0
0x37281C,0x2F2D22,0x5C5346,"Nimrod","^4.8m, 6m, 43.4m, 98.4m",0,0
0x502115,0x6D281C,0x655343,"Nimrod","^4.8m, 6m, 43.4m, 98.4m",0,0
0x405A80,0x476395,0x454D52,"Nylatrix","^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m",0,0
0x1F2529,0x1D2131,0x41566C,"Nylatrix","^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m",0,0
0x222223,0xB1BDB8,0x393A37,"Nylatrix","^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m",0,0
0x92C9ED,0xFCF180,0x131A1B,"Obyron","^3m,7.2m, 15m, 21m",0,0
0x6C6179,0x27252B,0x171619,"Obyron","^3m,7.2m, 15m, 21m",0,0
0x677862,0x253B2C,0x15221B,"Obyron","^3m,7.2m, 15m, 21m",0,0
0x776E43,0x485757,0x0B473E,"Odious Pods","1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0x428799,0xB7BC5E,0x00292B,"Odious Pods","1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0xD69140,0x4A9087,0x18433C,"Odious Pods","1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0x383032,0x85715E,0x8A8C6F,"Paracoprion","16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0xAA8D57,0x2C292A,0x8FA596,"Paracoprion","16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0x4C3E40,0x857167,0x86835E,"Paracoprion","16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b",0,0
0x9F6751,0xCBAB9D,0xAB9A95,"Phaedra","^5.6m, 7m, 50.7m, 115m",0,0
0x9F6751,0xC8AA9C,0xAB9A95,"Phaedra","^5.6m, 7m, 50.7m, 115m",0,0
0x5D524B,0x282727,0xAB9A95,"Phaedra","^5.6m, 7m, 50.7m, 115m",0,0
0xFCFCFC,0x717F93,0x504D57,"Pit of Bone","1b, 10b, 50b, 90b, 100b, 150b, 200b, 500b, ^569b, *1t, 2t, *5t, 10t, 20t, 40t",0,0
0xA29485,0x15162F,0x383841,"Present Bearer","500m, ^600m, *750m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 10b",0,0
0x3D3C5D,0x333146,0x1B1A2B,"Present Bearer","500m, ^600m, *750m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 10b",0,0
0x171B3D,0x3F4143,0xA3968A,"Present Bearer","500m, ^600m, *750m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 10b",0,0
0x25262B,0x333145,0x5D6060,"Punishment","1b, ^1.2b, 1.5b, *2b, 2.5b, *3b, 3.5b, 4b, 5b, 10b",0,0
0x83552D,0x15162F,0x363841,"Punishment","1b, ^1.2b, 1.5b, *2b, 2.5b, *3b, 3.5b, 4b, 5b, 10b",0,0
0x333678,0x414345,0x9C8370,"Punishment","1b, ^1.2b, 1.5b, *2b, 2.5b, *3b, 3.5b, 4b, 5b, 10b",0,0
0x575A52,0x94A573,0x418A9D,"Qwil Cow","3b, 10b, 15b, 20b, 25b, 30b, 90b, 130b, 200b, 500b, 1t",0,0
0x575A52,0xABA59E,0x1B3C42,"Qwil Cow","3b, 10b, 15b, 20b, 25b, 30b, 90b, 130b, 200b, 500b, 1t",0,0
0x343431,0x343B3C,0x5C594B,"Ragetalon","^1.1m, 4.84m, 14.3m, 19.8m",0,0
0x2F2F2F,0x454B47,0x41555E,"Ragunt","^225m, *310m, 400m, 510m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0x585D5C,0xE3D08C,0x151524,"Ragunt","^225m, *310m, 400m, 510m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0xAEB6A6,0x222726,0x4B5D66,"Ragunt","^225m, *310m, 400m, 510m, 750m, 1b, 1.5b, 2.5b, 5b",0,0
0xD0FBCF,0xADA48D,0xDBDCBF,"Rannveig","100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b",0,0
0xB6BFD1,0x3C4679,0x264458,"Rannveig","100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b",0,0
0x082160,0x002A46,0x909CA0,"Rannveig","100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b",0,0
0x2B6B55,0x456A51,0x416469,"Reaper Mantis","^*2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b, 60b",0,0
0x1C3767,0x225548,0x244A41,"Reaper Mantis","^*2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b, 60b",0,0
0x113233,0x276250,0x242421,"Reaper Mantis","^*2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b, 60b",0,0
0xFCFDA4,0x050B56,0x535E65,"Red Snow","2b, ^2.084b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 125b, 150b",0,0
0xFAE4A2,0xA58779,0x4C4539,"Red Snow","2b, ^2.084b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 125b, 150b",0,0
0x988278,0xF9F5DF,0x264865,"Red Snow","2b, ^2.084b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 125b, 150b",0,0
0x2E545D,0xF8E6B9,0x2A423F,"Rekkr II","300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b",0,0
0x232D36,0x424F56,0x0E161B,"Rekkr II","300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b",0,0
0xDECCAA,0x353D7A,0x45588D,"Rekkr II","300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b",0,0
0x141024,0x1A1521,0x0008E1,"Rhalmarius","1, ^39.1m",0,0
0xB68F60,0x221B1F,0x131428,"Rhalmarius","1, ^39.1m",0,0
0xBE9768,0x1D1816,0x221F1F,"Rhalmarius","1, ^39.1m",0,0
0xBE9768,0x1D1816,0x161722,"Rhalmarius","1, ^39.1m",0,0
0x213845,0x181916,0x3F5453,"Riddler","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x2E5670,0x2E272B,0x2E4455,"Riddler","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x12343D,0x252E3B,0x2D342E,"Riddler","^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x010A0E,0x000000,0x929BA8,"Rift","^1.25m, 5.5m, 16.3m, 22.5m",0,0
0x1D2436,0x487476,0x000000,"Rift","^1.25m, 5.5m, 16.3m, 22.5m",0,0
0xE6DAE5,0xCBC9CC,0x343A26,"Rudaru","300m, ^368m, *370m, 500m, 750m, 1b, 1.5b",0,0
0xD1D5F7,0x767C81,0x202D44,"Rudaru","300m, ^368m, *370m, 500m, 750m, 1b, 1.5b",0,0
0xF4F6DF,0xDFD3C4,0x616478,"Rudaru","300m, ^368m, *370m, 500m, 750m, 1b, 1.5b",0,0
0x2A2825,0x8A8A8A,0x6B6966,"Ruzzik","^220m, 300m, 400m, *500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x474744,0x868988,0x4A5357,"Ruzzik","^220m, 300m, 400m, *500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x1C1A17,0x868988,0x636666,"Ruzzik","^220m, 300m, 400m, *500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b",0,0
0x70A1AE,0xE2FCD6,0x364E63,"Salome","^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m",0,0
0x7887A5,0xD5E37B,0x334B61,"Salome","^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m",0,0
0x1A1622,0x8C5B79,0x2C2929,"Salome","^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m",0,0
0xFED097,0xEAC89A,0x212A3C,"Satyr Party Crashers","^*3b, 4b, 5b, 7b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b",0,0
0x39393A,0x777169,0x684C30,"Scuttlegore","^2.2m, 9.68m, 28.6m, 39.6m",0,0
0x39393A,0x777169,0x48321D,"Scuttlegore","^2.2m, 9.68m, 28.6m, 39.6m",0,0
0x39393A,0x777169,0x73512F,"Scuttlegore","^2.2m, 9.68m, 28.6m, 39.6m",0,0
0x39393A,0x777169,0x72502E,"Scuttlegore","^2.2m, 9.68m, 28.6m, 39.6m",0,0
0x39393A,0x777169,0x674B2F,"Scuttlegore","^2.2m, 9.68m, 28.6m, 39.6m",0,0
0xD1DADF,0xAEBBC2,0x27292B,"Scylla","^500k, 2.05m, 6.75m, 8.5m",0,0
0x9FA6C4,0x2F3543,0x2B3337,"Serpina","^6.25m, 9.4m, 11.3m, 13.2m, 15m, 16.9m, 18.8m, 20.7m, 22.5m, 24.4m",0,0
0x222B2F,0x2F3543,0x2D3337,"Serpina","^6.25m, 9.4m, 11.3m, 13.2m, 15m, 16.9m, 18.8m, 20.7m, 22.5m, 24.4m",0,0
0x0C1B2D,0x2265B9,0x1F2C43,"Shaar","^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b",0,0
0x0C1B2D,0x132435,0x0D1628,"Shaar","^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b",0,0
0x3779BD,0x243743,0x3D5F6E,"Shaar","^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b",0,0
0x0A1A3C,0x1D396B,0x074DA1,"Shaar","^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b",0,0
0x0E0E0E,0x30211B,0x182122,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x1B100F,0x632C27,0x26161E,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x0B31A5,0x262975,0x1C1219,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x261D1E,0x632C27,0x291921,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x141111,0x201915,0x182122,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x0B31A5,0x262975,0x1E131B,"Shadow","300m, ^*350m, 500m, 750m, 1b",0,0
0x493833,0x5F5263,0x272727,"Shadow Assassins","^15.6b, *20b, 2t",0,0
0x525162,0x201D0C,0x23496A,"Siculus","^4.25m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b",0,0
0x744118,0x1E2121,0x101313,"Sight of Solus","1b, ^2.5b, *3b, 5b, 6b, 7b, 8b, 10b",0,0
0x16184A,0x8A93F2,0x0C0F15,"Sir Cai","^1.4m, 1.75m, 12.7m, 28.7m",0,0
0x49302B,0x192126,0x375A54,"Sisters","^2.4m, 3m, 21.7m, 49.2m",0,0
0x49302B,0x161C20,0x365953,"Sisters","^2.4m, 3m, 21.7m, 49.2m",0,0
0x49302B,0x171C1C,0x375A54,"Sisters","^2.4m, 3m, 21.7m, 49.2m",0,0
0x4E322E,0x101817,0x0E1418,"Sisters","^2.4m, 3m, 21.7m, 49.2m",0,0
0x4B332B,0x111414,0x0E1516,"Sisters","^2.4m, 3m, 21.7m, 49.2m",0,0
0xE5E0D8,0x7B7D7F,0x131F1A,"Slaughterers Six","^2.4m, 5.76m, 12m, 16.8",0,0
0xE5E0D8,0x7B7D7F,0x151515,"Slaughterers Six","^2.4m, 5.76m, 12m, 16.8",0,0
0xA4857E,0x443D3B,0xA18D82,"Snow Dragon","^1.5b, 2b, *2.5b, 5b, 7.5b",0,0
0x835545,0x6C5543,0x99644D,"Snow Dragon","^1.5b, 2b, *2.5b, 5b, 7.5b",0,0
0xAE6951,0x9B7B72,0x8F6983,"Snow Dragon","^1.5b, 2b, *2.5b, 5b, 7.5b",0,0
0xC2A78F,0x714934,0x2B3136,"Soldier Ants","^*1b, *1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b",0,0
0x8C6A50,0x201F20,0x6A2421,"Soul Collector","3b, ^3.75b, *4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b",0,0
0x6E566B,0x5470CC,0x253844,"Sporeforms","^2b, 2.25b, 2.5b, 2.75b, *3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0xFBB237,0x8B7872,0x2D3337,"Sporeforms","^2b, 2.25b, 2.5b, 2.75b, *3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0x7A5A6E,0x9995CE,0x2E282A,"Sporeforms","^2b, 2.25b, 2.5b, 2.75b, *3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0x313132,0xD1AA91,0x505051,"Stampede","^4.5b, *5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b, 60b, 80b, 100b, 150b",0,0
0x515852,0x262525,0x232225,"Stein","^800k, 3.52m, 10.4m, 14.4m",0,0
0x433831,0x515557,0x80979F,"Stormship","^*1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x574847,0x635655,0x8096A1,"Stormship","^*1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x5A4F48,0x2E3032,0x373E46,"Stormship","^*1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b",0,0
0x897368,0xBCB0AD,0x131910,"Strength Potion","^*200m, 300m, 400m, 500m, 750m, 1b",0,0
0x231D2F,0xA0B3E3,0x12102D,"Strength Potion","^*200m, 300m, 400m, 500m, 750m, 1b",0,0
0x2F2B6A,0x1F1939,0x2E313F,"Strength Potion","^*200m, 300m, 400m, 500m, 750m, 1b",0,0
0x454C4D,0xA8ABAA,0x2C3530,"Tainted Erebus","^1m, 1.25m, 9.05m, 20.5m",0,0
0x100F0F,0x131313,0x21322C,"Tenebra","^4m, 5.2m, 20m, 72m",0,0
0x785B4A,0x3C2B1F,0x0C1412,"Tenebra","^4m, 5.2m, 20m, 72m",0,0
0x462F24,0x1C1C1C,0x1C2823,"Tenebra","^4m, 5.2m, 20m, 72m",0,0
0x6C7F85,0x382D27,0x161411,"Teremarthu","100m, ^*120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x708831,0x291611,0x9B908A,"Teremarthu","100m, ^*120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x4E3F3A,0x342C2D,0x201816,"Teremarthu","100m, ^*120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b",0,0
0x191F1B,0xF9F9E8,0x4D5C5C,"Terracles Beetle","^1.3t, *5t, 10t, 30t, 60t, 80t",0,0
0x0E0E1E,0x11111B,0x262B2A,"Tetrarchos","^1.8m, 7.38m, 24.3m, 30.6m",0,0
0x0E0E1F,0x0E0F1A,0x262B2A,"Tetrarchos","^1.8m, 7.38m, 24.3m, 30.6m",0,0
0xE6C7BB,0xF0E5D4,0x3D2510,"Thaltherda","120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b",0,0
0xE9BCAA,0x091F22,0x603C15,"Thaltherda","120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b",0,0
0xC3E1CB,0x171D27,0x8F6736,"Thaltherda","120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b",0,0
0x675857,0x2F2B20,0x242113,"Thaw of Elvigar","^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b",0,0
0x5A413C,0xE4E4A6,0x2D1B1E,"Thaw of Elvigar","^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b",0,0
0xFFFFF2,0xE6F1C8,0xAD9481,"Thaw of Elvigar","^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b",0,0
0x949483,0x687965,0x2F3640,"Thratu's Abomination","300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0xF6E7C6,0xFFE9C4,0x282924,"Thratu's Abomination","300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0x091760,0x73758F,0x0F0B25,"Thratu's Abomination","300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b",0,0
0xE9E9E9,0x202A28,0x242C2A,"Tisiphone","^75m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x7C7F7E,0x202A28,0x242C2A,"Tisiphone","^75m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x1B2020,0x202A28,0x212927,"Tisiphone","^75m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m",0,0
0x28231B,0x202017,0x352C1A,"Tithrasia","^1.8m, 4.32m, 9m, 12.6m",0,0
0x3D493B,0x666B5C,0x131510,"Trekex","^625m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.5b, 3b, 3.5b, *4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b",0,0
0x989F79,0x615124,0x0C0C0D,"Trekex","^625m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.5b, 3b, 3.5b, *4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b",0,0
0x07071D,0x434D4C,0x11130E,"Trekex","^625m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.5b, 3b, 3.5b, *4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b",0,0
0xD2C0A0,0xE5CFA9,0x5B5C59,"Tuxargus","^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m",0,0
0x647196,0x112040,0x1D1811,"Tuxargus","^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m",0,0
